ID_Vereador;Texto;Data;Tipo_Ação

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
121;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
53;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
12;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
132;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
22;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
16;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
131;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
38;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
118;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
3;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
13;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
6;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
117;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
114;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
15;"Não votou para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
4;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
11;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
26;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
113;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
25;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
112;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
10;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
122;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
9;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
27;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
116;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
37;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
32;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
128;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
39;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
49;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
46;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
115;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
43;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
127;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
42;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
19;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
23;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
48;"Votou a favor para a matéria de PLO 12 /2011, do Vereador,  AUTORIA COLETIVA DOS VEREADORES para a ementa que Acrescenta dispositivo à Lei Orgânica do Município da Cidade de São Paulo, para instituir na Lei Orgânica do Município, o ficha limpa municipal, vedando a designação ou nomeação aos cargos da administração municipal, e dá outras providências.

FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DE AUTORIA COLETIVA DOS VEREADORESe como resultado da votação foi APROVADA.";7/3/2012;Votação
51;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
34;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
40;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
21;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
119;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
133;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
5;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
1;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
45;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
20;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
50;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
8;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
44;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
35;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
29;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
41;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
121;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
53;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
12;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
132;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
22;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
16;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
131;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
38;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
118;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
3;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
13;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
6;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
117;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
114;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
15;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
4;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
11;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
26;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
113;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
25;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
112;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
10;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
122;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
9;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
27;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
116;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
37;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
32;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
128;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
39;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
49;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
46;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
115;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
43;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
127;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
42;Votou a favor para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
19;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
23;Não votou para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
48;Votou contra para a matéria de Adiamento do Prolongamento do Expediente e como resultado da votação foi APROVADA.;20/3/2012;Votação
51;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
34;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
40;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
21;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
119;Votou contra para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
133;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
5;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
1;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
45;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
20;Votou contra para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
50;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
8;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
44;Votou contra para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
35;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
29;Votou contra para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
41;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
121;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
53;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
12;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
132;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
22;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
16;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
131;Não votou para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
38;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
118;Votou a favor para a matéria de Adiamento da Ordem do Dia e como resultado da votação foi APROVADA.;20/3/2012;Votação
